class,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,23x,23y,23z,24x,24y,24z
straight_ahead,0.592423081,0.566438735,-0.113683261,0.393438995,0.569838703,-0.044825863,0.74064362,0.594879329,-0.284628898,0.270853251,0.594873488,-0.130142093,0.733356297,0.40437299,-0.482674271,0.254049212,0.411921203,-0.424308389,0.571350038,0.919996917,-0.016927069,0.443514436,0.924705863,0.018559095
straight_ahead,0.592209101,0.56643784,-0.102532543,0.393949687,0.569544554,-0.048871018,0.740625024,0.596623659,-0.191828728,0.270818323,0.591791987,-0.130180955,0.773589492,0.40616256,-0.430205286,0.220379353,0.414046019,-0.365477771,0.572400928,0.920573652,-0.014228721,0.444083214,0.924879432,0.015894679
straight_ahead,0.592200458,0.566714525,-0.10138905,0.395035565,0.569243252,-0.048196893,0.740903735,0.596770227,-0.20909138,0.272159845,0.59045583,-0.081803679,0.785463631,0.415557265,-0.457101732,0.208312482,0.424191415,-0.249550581,0.573030591,0.921526611,-0.014112321,0.444139868,0.924816132,0.015807454
straight_ahead,0.59218061,0.567126036,-0.100714445,0.395529091,0.569234788,-0.044618331,0.741060913,0.596749544,-0.20911029,0.272989571,0.590147674,-0.071407534,0.786844254,0.419554263,-0.460676193,0.208059937,0.430370659,-0.242055178,0.573707521,0.922180414,-0.013370554,0.444662035,0.924762487,0.015086134
straight_ahead,0.591692686,0.567730546,-0.100192927,0.395877689,0.570941567,-0.023642436,0.740694702,0.598853111,-0.229767233,0.273922026,0.590351284,-0.09650369,0.772064328,0.41501081,-0.477294207,0.222455412,0.429258198,-0.306192994,0.573857486,0.924256921,-0.016444379,0.445095927,0.925161421,0.018017713
straight_ahead,0.591561735,0.56808567,-0.082566902,0.396087348,0.573126137,-0.010242453,0.74028641,0.598809779,-0.214381546,0.27507031,0.591442287,-0.094137825,0.764968991,0.40755412,-0.43406862,0.229083851,0.428374618,-0.313958645,0.574021935,0.92615509,-0.016626524,0.445339024,0.926120996,0.018241916
straight_ahead,0.591188669,0.568200529,-0.141723976,0.395901948,0.5739429,-0.020252122,0.740256786,0.598668933,-0.310207218,0.275786608,0.593263507,-0.072867215,0.738635898,0.403826684,-0.516344547,0.252728999,0.426366925,-0.215082437,0.573889792,0.925747812,-0.020288097,0.445682764,0.925388277,0.021978203
straight_ahead,0.59118104,0.567876458,-0.135671914,0.396067679,0.574900925,-0.007521526,0.739930868,0.596892595,-0.32114622,0.27627331,0.596126854,-0.037962358,0.71884805,0.399727136,-0.529993176,0.269574583,0.42260626,-0.137282401,0.573887408,0.925426185,-0.023033855,0.446025521,0.924744904,0.024640296
straight_ahead,0.591317236,0.566677094,-0.129502848,0.396709472,0.574200928,0.029468909,0.738603175,0.594750404,-0.356437415,0.278754175,0.596116304,0.048610587,0.67639792,0.402169257,-0.565598309,0.305769742,0.422490537,0.041575994,0.573200643,0.919848979,-0.025810206,0.446025133,0.920309365,0.027292375
straight_ahead,0.59131676,0.56493926,-0.127036765,0.397108674,0.572330415,0.0473505,0.735912502,0.59351629,-0.353029191,0.283734053,0.596224666,0.062759273,0.657811701,0.411161304,-0.534018695,0.320958555,0.427513868,0.065612458,0.573162556,0.916591763,-0.027529906,0.44639343,0.918120325,0.028943747
straight_ahead,0.591164649,0.562976599,-0.121190883,0.397295296,0.569713533,0.059815396,0.733944416,0.5933038,-0.331985742,0.286131144,0.596754193,0.046592303,0.650817752,0.41718781,-0.472429574,0.325012445,0.438163161,0.024143575,0.573061883,0.914595187,-0.026961545,0.446634352,0.916699409,0.028371707
straight_ahead,0.590829968,0.562899172,-0.108432092,0.397706449,0.569561005,0.070511267,0.733757198,0.591908455,-0.310231537,0.285674632,0.596714675,0.147866815,0.667047858,0.413850695,-0.453722715,0.316073626,0.434422672,0.180468753,0.573177516,0.91431272,-0.030115206,0.447771251,0.915528655,0.031485692
straight_ahead,0.590088427,0.562933564,-0.118789837,0.3986938,0.569527984,0.061113376,0.733854592,0.591575027,-0.332767755,0.28556329,0.5967713,0.169360429,0.675388753,0.408224165,-0.524943173,0.310310423,0.42898944,0.240140125,0.573170602,0.914521277,-0.032651275,0.44817853,0.915591002,0.034019191
straight_ahead,0.58966279,0.563044548,-0.134980038,0.398919761,0.569469512,0.040290784,0.736021221,0.592316508,-0.342893302,0.286004007,0.596870065,0.093323722,0.68271178,0.405851215,-0.556413531,0.30585587,0.424380749,0.0875756,0.573235154,0.914655864,-0.031841725,0.44848299,0.915742755,0.033237267
straight_ahead,0.589269757,0.56401509,-0.153679773,0.399366021,0.56947732,-0.003472243,0.737344384,0.597847819,-0.328173786,0.286589652,0.597487986,0.069022715,0.73276329,0.405811787,-0.536269784,0.274489164,0.425865591,0.03653235,0.573237181,0.915497899,-0.031299505,0.448459208,0.916121483,0.032728117
straight_ahead,0.58930552,0.564823866,-0.151321247,0.400084257,0.569483638,-0.007064422,0.735526145,0.599991083,-0.256543308,0.289442599,0.597658217,0.055543214,0.768615603,0.411045372,-0.487335503,0.251463979,0.432310224,-0.048784465,0.573534071,0.918683827,-0.029977571,0.448486865,0.918681681,0.031484272
straight_ahead,0.589330792,0.565292001,-0.147081405,0.40040797,0.569663644,-0.023327967,0.734839499,0.600576639,-0.260530055,0.289359152,0.597567737,0.074419782,0.779713154,0.415938199,-0.488182694,0.237957507,0.433848262,0.059086062,0.573722959,0.920773745,-0.0288778,0.448326111,0.920831382,0.030478816
straight_ahead,0.589983046,0.56547302,-0.137375861,0.403349251,0.569753945,-0.019649547,0.735522091,0.600419164,-0.201423928,0.29173252,0.597914755,0.070304796,0.797505379,0.434389234,-0.415438175,0.224863842,0.450776368,0.032086857,0.574077249,0.921748281,-0.028753009,0.448634148,0.92083174,0.030317292
straight_ahead,0.590111613,0.565829396,-0.137012213,0.403918892,0.570586026,-0.02683552,0.735728204,0.598716915,-0.202944726,0.292728335,0.59838897,0.075493179,0.796585858,0.431702346,-0.408313423,0.22982645,0.455000252,0.061768252,0.57459569,0.923909903,-0.028136417,0.449022591,0.921980739,0.02976751
straight_ahead,0.590504229,0.566253841,-0.140734062,0.404058069,0.570831478,-0.043642942,0.735738516,0.597899437,-0.227564171,0.292983264,0.598493397,0.070930354,0.789609551,0.431044668,-0.433792025,0.233318448,0.451941162,0.081230603,0.574796438,0.924926221,-0.024423379,0.448964775,0.923018634,0.026212946
straight_ahead,0.59054935,0.566079676,-0.138924152,0.404011816,0.570662737,-0.025666013,0.73574388,0.593254864,-0.268351138,0.293170869,0.60005486,0.060938053,0.778092086,0.408856511,-0.493605763,0.243352175,0.451678097,0.024075413,0.574790597,0.924819112,-0.02432886,0.448968738,0.922649741,0.026124531
straight_ahead,0.590558589,0.566884696,-0.151490241,0.405539989,0.568577588,-0.000246503,0.735454619,0.595383883,-0.317588151,0.296941578,0.600722075,0.133565679,0.780267358,0.420825213,-0.619428396,0.23393254,0.460307568,0.107350662,0.574914634,0.924876869,-0.033353917,0.449812263,0.922488809,0.034911774
straight_ahead,0.590159297,0.567769647,-0.147925481,0.405472189,0.5685938,0.015620698,0.735436022,0.598570824,-0.301532507,0.297350794,0.606620133,0.124554917,0.764693022,0.418824553,-0.571982563,0.246993139,0.45725885,0.084385395,0.574831963,0.924868941,-0.035233028,0.449807554,0.922591925,0.036843203
straight_ahead,0.59037292,0.568114996,-0.146751925,0.40545693,0.568610132,0.016228534,0.733576238,0.598535478,-0.316070497,0.298054636,0.605198145,0.195690423,0.776762545,0.421098679,-0.612503469,0.243046314,0.457936198,0.268119633,0.574803948,0.924846828,-0.034529552,0.448719412,0.923168004,0.036126561
straight_ahead,0.590451121,0.568198562,-0.148613289,0.405434221,0.568693817,-0.000578847,0.733154714,0.597800016,-0.306152672,0.298650503,0.603978753,0.165257961,0.782513738,0.420864731,-0.572718203,0.240406245,0.460311711,0.221100092,0.574724376,0.924843013,-0.032990802,0.447800219,0.92360878,0.03468246
straight_ahead,0.590461493,0.568200707,-0.126194119,0.405139685,0.568708122,-0.0036498,0.732515156,0.596407712,-0.232313901,0.298397034,0.60279125,0.116649248,0.784843981,0.420681804,-0.462293059,0.240682051,0.457692742,0.104330167,0.574533105,0.923758507,-0.02551474,0.446697563,0.923456192,0.027271509
straight_ahead,0.590581477,0.568192601,-0.114073016,0.405000359,0.568740845,0.003356464,0.732142389,0.596209228,-0.221573517,0.298368484,0.60223937,0.110619605,0.783746183,0.420601904,-0.444895416,0.24147737,0.455630898,0.080007613,0.57452184,0.923590422,-0.024382448,0.446682125,0.92361331,0.026140962
straight_ahead,0.590455592,0.568193436,-0.125957817,0.404217869,0.568664849,0.003158358,0.732165277,0.597405195,-0.223688692,0.298071384,0.60258764,0.051998485,0.761499524,0.413623393,-0.451352119,0.265229762,0.438288361,-0.032835685,0.574295878,0.922889531,-0.025761735,0.446665287,0.922808707,0.027518984
straight_ahead,0.590426803,0.56759721,-0.128165752,0.404407442,0.56812489,0.029917851,0.732339859,0.596854627,-0.30161792,0.29806456,0.602219284,0.05860088,0.719835103,0.394140303,-0.489538282,0.29787153,0.428165287,-0.012625353,0.574280083,0.920995533,-0.029699048,0.447100163,0.920563281,0.03133297
straight_ahead,0.590454996,0.567080379,-0.129464582,0.404855877,0.567860901,0.042702682,0.733977139,0.596868634,-0.338086188,0.298012942,0.601068735,0.078059301,0.711878359,0.394971371,-0.547374368,0.311168224,0.425479382,0.049175274,0.574341595,0.919377208,-0.030060807,0.44753176,0.91953671,0.031687248
straight_ahead,0.590799093,0.567011952,-0.142737597,0.405135244,0.566925406,0.046456933,0.737603784,0.597138405,-0.37791726,0.298092335,0.600871503,0.150985911,0.70075357,0.395538926,-0.618896425,0.318698764,0.426967561,0.196220651,0.574357152,0.918331683,-0.036201846,0.448995501,0.918519437,0.037625223
straight_ahead,0.591438055,0.564385474,-0.154304177,0.405187458,0.565155804,0.043327007,0.736941695,0.598280311,-0.405398518,0.298830807,0.601931334,0.055357009,0.666047752,0.405526757,-0.601284623,0.339065015,0.443918228,-0.002037549,0.573373437,0.91399765,-0.037951868,0.448057085,0.916275084,0.039360002
straight_ahead,0.592014194,0.562291801,-0.142032892,0.405274868,0.564390361,0.080487177,0.73610127,0.597690463,-0.369927406,0.300304204,0.602079511,0.093252659,0.656057477,0.411747843,-0.554838538,0.336734027,0.448328108,0.055399645,0.572132468,0.910281122,-0.037481636,0.44740051,0.913892031,0.038904689
straight_ahead,0.592093229,0.561506033,-0.142158777,0.405464947,0.564302444,0.09296336,0.735731721,0.59758687,-0.383152544,0.301161647,0.601890504,0.16321972,0.659094691,0.41422686,-0.559430838,0.333276182,0.448168814,0.175587207,0.572076917,0.910540938,-0.04206688,0.447401613,0.913956642,0.04340031
straight_ahead,0.59231317,0.561873257,-0.146017894,0.405463398,0.565218091,0.08988212,0.738189578,0.597446024,-0.410113037,0.301073581,0.601912558,0.094734654,0.676230073,0.406433284,-0.661636829,0.332435429,0.437956482,0.042035829,0.572311878,0.912655652,-0.041272491,0.447716475,0.915262818,0.042635135
straight_ahead,0.592343807,0.562407196,-0.150483966,0.405456781,0.566486955,0.058098841,0.73864305,0.597497165,-0.385799944,0.29965806,0.60216862,0.141685769,0.68411845,0.402304292,-0.61552006,0.311356127,0.432892948,0.170019865,0.572325468,0.915047526,-0.040746246,0.44772023,0.917316139,0.042124338
straight_ahead,0.592386425,0.563308358,-0.146322101,0.40534097,0.567886889,0.034779035,0.740292609,0.596322298,-0.331018448,0.297229558,0.603432894,0.127034023,0.723750949,0.39820385,-0.573791385,0.26656121,0.433880389,0.072272316,0.573050976,0.922154009,-0.040456798,0.448373616,0.921511889,0.041849356
straight_ahead,0.592565,0.563901603,-0.144618705,0.405359745,0.568341613,0.011791273,0.741161346,0.594389737,-0.323861182,0.295463979,0.603979886,0.124554709,0.740566313,0.397260219,-0.57414633,0.254020363,0.436097473,0.084324181,0.573055506,0.923290014,-0.030506158,0.447871208,0.921726882,0.032023076
straight_ahead,0.593483865,0.563994288,-0.121295728,0.405506611,0.568326235,0.010752696,0.742657244,0.590988278,-0.275761068,0.28980574,0.603979707,0.046924978,0.769332886,0.397441208,-0.524696052,0.227723628,0.440947622,-0.084738359,0.573130727,0.923815429,-0.022315737,0.446988523,0.921709299,0.023743967
straight_ahead,0.593657434,0.564481616,-0.114302054,0.405196518,0.568414569,0.004504692,0.74252069,0.589714944,-0.284384221,0.287906498,0.60422653,-0.000982223,0.775186598,0.399521559,-0.544657111,0.222194195,0.449220806,-0.168603003,0.573395133,0.924536407,-0.017783741,0.446302474,0.921983957,0.019308679
straight_ahead,0.593760431,0.565470934,-0.110419378,0.403764099,0.568492293,-0.012635553,0.742366791,0.589469671,-0.271215439,0.283695281,0.605334461,-0.071718007,0.776733875,0.403155148,-0.540972352,0.218195289,0.452700049,-0.303952098,0.573400199,0.925187051,-0.013739075,0.445797056,0.922082126,0.015179303
straight_ahead,0.59397912,0.566229463,-0.09561383,0.403109461,0.568740785,-0.004269493,0.742273808,0.589032233,-0.258376986,0.282180041,0.606017172,-0.036728587,0.776140332,0.403837174,-0.52507627,0.219334483,0.455556452,-0.238893583,0.573431075,0.925804555,-0.014534568,0.445628494,0.922141671,0.015909208
straight_ahead,0.593982637,0.566761553,-0.101286098,0.402689308,0.569519997,-0.004283297,0.742189288,0.586186528,-0.274288446,0.277450532,0.606007516,-0.032200627,0.768220186,0.399314314,-0.532142341,0.227388769,0.450029761,-0.213311195,0.573351741,0.927543879,-0.015823565,0.445365757,0.924093544,0.017213175
straight_ahead,0.593892157,0.566780746,-0.10697595,0.401283264,0.569536865,-0.008191186,0.742129326,0.583260655,-0.279584944,0.271409184,0.605778813,-0.04694733,0.766330361,0.396061331,-0.516149938,0.232378691,0.438809395,-0.225149035,0.573301196,0.928587198,-0.016548615,0.444945902,0.924491882,0.01798805
straight_ahead,0.593885303,0.566812098,-0.114382647,0.40004769,0.570154786,-0.004559159,0.742094874,0.580315232,-0.281627834,0.271437317,0.605783045,-0.049225781,0.73078835,0.386427462,-0.472515345,0.260891616,0.426734567,-0.234048679,0.572961152,0.930007577,-0.023609782,0.444591582,0.925915718,0.025198275
straight_ahead,0.593883395,0.566819608,-0.105454303,0.398250818,0.570723891,0.035114046,0.7410568,0.580273271,-0.316465557,0.268043458,0.60747087,-0.118164316,0.693635345,0.387917817,-0.493497759,0.298831433,0.425650209,-0.348728091,0.572241127,0.929845214,-0.023624163,0.442674816,0.925873935,0.025236402
straight_ahead,0.593892574,0.566855609,-0.114284739,0.397635818,0.571025312,0.022603061,0.741071284,0.581067443,-0.347783059,0.267018914,0.609209061,-0.119072512,0.685011506,0.394603848,-0.537181079,0.308579206,0.427059233,-0.31832698,0.571748972,0.928233564,-0.02058143,0.442293584,0.925320804,0.022276875
straight_ahead,0.593888819,0.566864431,-0.107730314,0.397282481,0.571263611,0.026626557,0.740500808,0.581861854,-0.292438358,0.266785175,0.609257579,-0.080276199,0.669557393,0.407424182,-0.401338488,0.314905316,0.427881151,-0.229607373,0.571561337,0.927499712,-0.022461269,0.44211024,0.923885107,0.024216663
straight_ahead,0.594036937,0.567123532,-0.144243091,0.397107005,0.571410239,-0.000282115,0.740488648,0.582874477,-0.353692323,0.267121226,0.60923332,-0.068747036,0.669529319,0.411386043,-0.50266248,0.315312445,0.428512514,-0.168140367,0.571530581,0.927418888,-0.025572505,0.442114174,0.923820496,0.02725172
straight_ahead,0.594009757,0.567303658,-0.142791256,0.396868944,0.571823835,-0.023407036,0.740490317,0.583369672,-0.342761934,0.266385674,0.60886234,-0.144705549,0.682347,0.409996003,-0.523284853,0.305758089,0.425767779,-0.360603124,0.571378946,0.927412808,-0.025193196,0.442005157,0.923836648,0.026854187
straight_ahead,0.593956232,0.56741786,-0.147790626,0.396390945,0.57185483,-0.046259467,0.740481973,0.584589541,-0.35181275,0.26589182,0.608304739,-0.182882264,0.684779882,0.407687098,-0.572934747,0.301374793,0.42239058,-0.429364741,0.571046472,0.927281499,-0.022053098,0.441182703,0.923810542,0.023799988
straight_ahead,0.59393996,0.567409813,-0.140218034,0.395424664,0.574259937,-0.0554033,0.740392089,0.595355451,-0.345087349,0.259506643,0.619569421,-0.286997378,0.689144731,0.418001205,-0.557144582,0.30489099,0.434416085,-0.598297775,0.571016431,0.926711798,-0.012159665,0.440746397,0.92380327,0.013818974
straight_ahead,0.593867421,0.567218542,-0.095133744,0.392591417,0.576203108,-0.052966647,0.740107894,0.594908834,-0.243985623,0.258722097,0.619991899,-0.329552263,0.674532771,0.424091846,-0.331537813,0.320587903,0.439084381,-0.607386947,0.570762992,0.926665425,-0.007865448,0.439258337,0.924984872,0.009517551
straight_ahead,0.593858719,0.567223012,-0.074140929,0.392055988,0.577451766,-0.044245534,0.739554048,0.594803154,-0.260304719,0.257257164,0.61828196,-0.296619177,0.676877379,0.423135072,-0.408264458,0.314451545,0.433757782,-0.591174722,0.570316792,0.927500963,-0.006423932,0.438851297,0.929455459,0.008152872
straight_ahead,0.59382689,0.567192137,-0.083288088,0.391604006,0.577540338,-0.038126696,0.739475131,0.594560206,-0.275432646,0.256982386,0.614780605,-0.291613191,0.679373264,0.422265172,-0.414725482,0.311018139,0.425467223,-0.584136367,0.570315421,0.927241981,-0.007090653,0.43887955,0.929467261,0.008884796
straight_ahead,0.593596458,0.56716305,-0.08800631,0.391608059,0.577420831,-0.034837484,0.738731444,0.59330833,-0.243698031,0.25458017,0.608861625,-0.185739771,0.712866008,0.420517415,-0.443816364,0.247786716,0.417087764,-0.457882792,0.570484519,0.927300036,-0.007663094,0.440325171,0.930520356,0.009459579
straight_ahead,0.593586206,0.567291439,0.003670389,0.39174211,0.577385068,-0.033713721,0.738577604,0.593135595,-0.087466165,0.253752887,0.606145918,-0.156164184,0.745656013,0.416661918,-0.307592034,0.19150205,0.422777474,-0.407223374,0.570519328,0.927284479,0.007220243,0.440833807,0.930446267,-0.005232638
straight_ahead,0.593581796,0.56738919,-0.014256637,0.392046839,0.577079177,-0.057950962,0.738576055,0.593601644,-0.100640476,0.253665775,0.605134845,-0.156980485,0.760649264,0.416429192,-0.313811153,0.180834115,0.435266078,-0.422323853,0.570534945,0.927476108,0.010840389,0.440971285,0.93035382,-0.008816735
straight_ahead,0.593498111,0.567391038,-0.028235495,0.39222762,0.577064276,-0.074329451,0.737466455,0.593483627,-0.121127263,0.253994197,0.605511129,-0.194749147,0.774718225,0.417847782,-0.347275317,0.178852603,0.448212355,-0.496976912,0.570735335,0.92832464,0.012112861,0.440954298,0.931097984,-0.010122774
straight_ahead,0.593495488,0.567426622,-0.041387428,0.392309844,0.577034771,-0.063070893,0.737520814,0.592115045,-0.126252621,0.252624005,0.605549276,-0.198659867,0.758818746,0.410140693,-0.44909364,0.197709158,0.447091609,-0.473928541,0.570731997,0.928310156,0.010330799,0.440938801,0.931026042,-0.008456501
straight_ahead,0.593518019,0.566509545,-0.045992747,0.392370522,0.577019334,-0.025821012,0.737261713,0.582300305,-0.139851108,0.252891779,0.603241205,-0.197890371,0.740811229,0.40055415,-0.443264306,0.230497986,0.418048739,-0.474572659,0.570044339,0.92787987,0.005669475,0.440677881,0.930624366,-0.003870741
straight_ahead,0.59339118,0.565971673,-0.04940664,0.392419934,0.576988041,-0.015832936,0.737438679,0.578279495,-0.215841368,0.253125161,0.601616681,-0.222422689,0.721773446,0.39708817,-0.449759394,0.254080564,0.409184754,-0.501060188,0.569889665,0.927588701,0.002179932,0.440677643,0.930416942,-0.000415606
straight_ahead,0.593478799,0.565835357,-0.046889655,0.392386258,0.576968968,0.016160294,0.737190306,0.575990021,-0.267532051,0.253252327,0.59882009,-0.271113962,0.682240844,0.398041844,-0.445286989,0.302990705,0.411708504,-0.567303061,0.569463611,0.924669564,-0.000607779,0.439788997,0.929092288,0.002305679
straight_ahead,0.593301892,0.565799296,-0.049331915,0.39220193,0.576787233,0.021578725,0.735935867,0.576472223,-0.228039622,0.254467428,0.599002182,-0.248418212,0.659314811,0.407223016,-0.255204499,0.32365495,0.422902554,-0.487388521,0.568160415,0.922299206,-0.008630181,0.438442171,0.926110148,0.010059232
straight_ahead,0.593207598,0.565853834,-0.04098428,0.392011702,0.576772094,0.034122754,0.735470295,0.576887846,-0.1929304,0.254987925,0.599208534,-0.238570213,0.658113182,0.411822855,-0.216448873,0.326116025,0.426749498,-0.455320358,0.567737818,0.922362447,-0.014819121,0.437688649,0.926067412,0.016171556
straight_ahead,0.59316051,0.565862358,-0.052356999,0.3920452,0.577324748,0.020215934,0.73578757,0.576725245,-0.260652423,0.25515765,0.599031508,-0.23849006,0.672605634,0.407844096,-0.407990366,0.31001085,0.420799643,-0.513145626,0.567902923,0.92299217,-0.01396728,0.438337147,0.926614642,0.015420357
straight_ahead,0.592849851,0.565869033,-0.059261043,0.392025352,0.577585161,-0.015907627,0.737263143,0.576729119,-0.241931587,0.25519678,0.597680449,-0.190501541,0.710450292,0.400395721,-0.424461931,0.264250338,0.407893717,-0.432944447,0.568153679,0.923289299,-0.013287331,0.440017402,0.926675975,0.014809596
straight_ahead,0.592562854,0.56614238,-0.054096758,0.392330229,0.577786028,-0.025412655,0.738869429,0.576770484,-0.193021983,0.255254894,0.597651601,-0.1617392,0.725957274,0.397096753,-0.419752598,0.243890673,0.404413253,-0.379063189,0.568417847,0.923625767,-0.010872738,0.441390455,0.927108407,0.012461677
straight_ahead,0.592858672,0.566156387,-0.035946183,0.393344253,0.577121377,-0.031531356,0.740570903,0.576885343,-0.138964668,0.254996479,0.597938716,-0.176963791,0.755362272,0.394375145,-0.3648296,0.203877062,0.42360127,-0.436761528,0.568802834,0.923601806,-0.004015085,0.441392988,0.927090645,0.005814119
straight_ahead,0.594009995,0.566372931,-0.010959888,0.39402312,0.576046169,-0.031673152,0.741604924,0.576977849,-0.103254154,0.254580885,0.59803772,-0.169781357,0.768279195,0.395101249,-0.326156557,0.18720077,0.435418814,-0.437778085,0.568827212,0.923617959,0.001411978,0.441358715,0.926897705,0.000487602
straight_ahead,0.594122112,0.566381693,-0.057825405,0.394468158,0.57566005,-0.067241028,0.741777062,0.576922119,-0.120923139,0.254078209,0.59809047,-0.192706645,0.754749596,0.394361764,-0.385533988,0.201745182,0.434526265,-0.45917207,0.568799198,0.924809456,0.001417839,0.440778077,0.927583516,0.000493764
straight_ahead,0.594312787,0.56652087,-0.065125234,0.394698501,0.575590074,-0.058353104,0.742305696,0.575996041,-0.12428987,0.253705055,0.59726131,-0.177577943,0.747629404,0.388388425,-0.389361531,0.208396837,0.423203468,-0.403571457,0.568806529,0.926080346,0.001336945,0.440671057,0.928663909,0.000620084
straight_ahead,0.594309509,0.566264451,-0.068322025,0.394687474,0.575457573,-0.053607069,0.742272735,0.574271262,-0.212274879,0.254488528,0.597835898,-0.245252252,0.723057866,0.388489753,-0.437639803,0.247973487,0.415273577,-0.531441569,0.568685114,0.927158475,0.001183821,0.439930439,0.929071069,0.000829562
straight_ahead,0.594442487,0.56456542,-0.052769959,0.394677281,0.575456023,-0.007161769,0.741113842,0.574242711,-0.225916311,0.255343497,0.599388123,-0.292870849,0.68452549,0.396673858,-0.387886107,0.302708268,0.415840656,-0.613408446,0.568227172,0.926987886,-0.000456867,0.438198,0.928616643,0.002343924
straight_ahead,0.595162034,0.564254999,-0.065281548,0.394683212,0.575122297,-0.033381768,0.740735412,0.575066626,-0.232795209,0.255860627,0.600920558,-0.338226348,0.672715068,0.406404972,-0.357536793,0.315588742,0.418098569,-0.638583302,0.567903399,0.925418496,-0.00056474,0.43755284,0.926100075,0.002470711
straight_ahead,0.595457971,0.564140975,-0.105833434,0.395262063,0.574563801,-0.062607877,0.740395188,0.577253401,-0.313356221,0.257911474,0.602941453,-0.373334736,0.670314908,0.415870309,-0.465506464,0.323892683,0.428541124,-0.701008379,0.567874968,0.923982203,-0.000960288,0.437388122,0.923678577,0.00278993
straight_ahead,0.595426261,0.564149559,-0.103247836,0.395798832,0.574545443,-0.042905722,0.740384936,0.57733047,-0.271688908,0.258077204,0.602838874,-0.326611578,0.67295897,0.411833167,-0.446751773,0.305757821,0.419624686,-0.613058925,0.56795615,0.924310088,-0.00131769,0.437497556,0.923755527,0.003194143
straight_ahead,0.595486462,0.564150035,-0.095799461,0.396919429,0.574273169,-0.04452911,0.740381002,0.578468442,-0.268562496,0.258836955,0.602797687,-0.284837961,0.694914222,0.410932124,-0.468556076,0.300374866,0.415161252,-0.56808567,0.568122447,0.924970686,-0.00274801,0.438262761,0.924052,0.004737536
straight_ahead,0.595328987,0.564783335,-0.089670822,0.396871865,0.574262738,-0.06494911,0.741064131,0.57929045,-0.222403973,0.256507128,0.599777997,-0.184086785,0.736495972,0.404836088,-0.452135146,0.22555621,0.412503302,-0.412161738,0.56839174,0.926575124,-0.001702867,0.438425243,0.925091684,0.003691763
straight_ahead,0.596380472,0.565180242,-0.086247452,0.396811962,0.574275315,-0.109774195,0.74235785,0.579074204,-0.165935129,0.256098747,0.598980725,-0.202225775,0.77908504,0.404050142,-0.399031967,0.181618914,0.432055086,-0.450873226,0.568752587,0.928743422,0.000601627,0.439035594,0.926550031,0.001379192
straight_ahead,0.596530855,0.565845549,-0.048836641,0.396758318,0.574281931,-0.090550818,0.742559612,0.578578949,-0.1068177,0.255882263,0.598245621,-0.186985165,0.786022007,0.404729992,-0.310926288,0.173976526,0.441353709,-0.437714875,0.569830716,0.929536223,0.000878693,0.439941704,0.927717149,0.001097369
straight_ahead,0.596501946,0.565960526,-0.017672064,0.396743655,0.574811935,-0.072197713,0.742476821,0.577240169,-0.100276187,0.255833656,0.597109854,-0.138879344,0.785420775,0.403090268,-0.321017325,0.172333583,0.442285508,-0.365980804,0.569890261,0.929524601,0.000793536,0.440595448,0.92790544,0.001145478
straight_ahead,0.595722556,0.566007435,-0.02021312,0.39669627,0.574729562,-0.008878573,0.741461158,0.583157003,-0.172682419,0.255599439,0.598590851,-0.137458131,0.756348372,0.403385043,-0.393413097,0.214972094,0.427175075,-0.391308486,0.569894373,0.929521263,-0.009254358,0.440603554,0.928196549,0.01110523
straight_ahead,0.595242143,0.566903234,-0.058662523,0.396723449,0.574846327,-0.022943709,0.741148055,0.590302765,-0.204420045,0.254787266,0.600458264,-0.122958556,0.754210114,0.40677315,-0.461838722,0.21277523,0.427200288,-0.326536655,0.570103109,0.930071592,-0.010128156,0.440611303,0.928637147,0.012016101
straight_ahead,0.596351862,0.567356467,-0.06935522,0.397504419,0.573897123,-0.039540298,0.74239552,0.587935567,-0.228153422,0.254794627,0.600336134,-0.148697659,0.763924956,0.402057201,-0.516650617,0.199443027,0.429609329,-0.381743759,0.570124805,0.930064142,-0.007409549,0.440591723,0.92889297,0.009294517
straight_ahead,0.596355557,0.567050397,-0.069071002,0.3976399,0.572828054,-0.040657975,0.742376924,0.583772898,-0.222741723,0.254162639,0.598688543,-0.154886752,0.760159671,0.396638513,-0.470133603,0.204473495,0.416115791,-0.37726295,0.569493175,0.930273771,-0.004404852,0.439909458,0.929491937,0.006327892
straight_ahead,0.596272826,0.56702894,-0.102904126,0.397541285,0.572506547,-0.041510627,0.742401361,0.582612216,-0.272597432,0.25505048,0.598321319,-0.161159664,0.739615202,0.394887567,-0.502202392,0.248765498,0.403960139,-0.385513633,0.569306493,0.930286944,-0.007841521,0.439782381,0.929650128,0.009658507
straight_ahead,0.596191585,0.566902876,-0.094760686,0.397608519,0.572491646,-0.022426395,0.742388248,0.581911087,-0.279942214,0.256049931,0.598356843,-0.193238631,0.717349887,0.394946128,-0.488488913,0.277589917,0.402470171,-0.423278272,0.569322824,0.930274904,-0.011162914,0.439945787,0.929771781,0.013078471
