class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
turn_left,0.584924638,0.302023858,-0.465044975,0.999975443,0.593387485,0.266392529,-0.431586027,0.999942005,0.601620555,0.266821325,-0.431672961,0.999940097,0.608326674,0.267387837,-0.431543738,0.999930918,0.56769532,0.264974266,-0.4350155,0.999957263,0.557798862,0.264774859,-0.435027272,0.999955773,0.547774374,0.265703857,-0.435383737,0.999955118,0.612750411,0.284035265,-0.200004011,0.999949276,0.527261138,0.285886288,-0.208773807,0.999984264,0.598481119,0.340539157,-0.377334177,0.999969661,0.565669477,0.340257674,-0.380768329,0.999981642,0.682533205,0.455774814,-0.091580279,0.999828517,0.448852599,0.444948196,-0.059424631,0.999922872,0.850806236,0.471447855,-0.296833187,0.999568701,0.289746225,0.493999839,-0.047648236,0.999579132,0.886514783,0.256561846,-0.675315678,0.998388231,0.119643666,0.501993954,-0.270436794,0.997516513,0.906367004,0.200709432,-0.748841226,0.989463449,0.063265018,0.509096384,-0.302572608,0.987961233,0.892569661,0.193703443,-0.744424224,0.98900491,0.063862309,0.503680408,-0.374273002,0.99035418,0.881097913,0.2099507,-0.691516042,0.991651833,0.080013663,0.50538981,-0.311401516,0.992945373,0.6263991,0.959715188,-0.007767588,0.986111701,0.478275388,0.953612685,0.009522547,0.989586294,0.626569033,1.31323278,0.044150446,0.088003643,0.472255886,1.295080662,0.074605912,0.065771274,0.617038012,1.620015621,0.343624353,0.003223082,0.463162601,1.621309161,0.276348829,0.005830966,0.621305823,1.659317255,0.361201376,0.007443964,0.462280214,1.665790439,0.285836965,0.010943286,0.581477642,1.726307988,0.104145847,0.002128227,0.471837997,1.726405501,-0.006853031,0.003864104
turn_left,0.584960282,0.302731305,-0.488476574,0.999973118,0.593270898,0.266740948,-0.454296827,0.999936104,0.601386428,0.267145693,-0.454399824,0.999934733,0.607945263,0.267685235,-0.454267085,0.999924004,0.567695498,0.265241295,-0.458014071,0.999952316,0.557793736,0.264974236,-0.4580594,0.999950886,0.547750592,0.265847981,-0.458419472,0.999949276,0.611678362,0.28410086,-0.213564754,0.999945581,0.527030528,0.285869807,-0.226552531,0.999982715,0.598440886,0.341197938,-0.39750284,0.999966025,0.565700352,0.340777546,-0.401567876,0.999979377,0.68243736,0.455840468,-0.091422357,0.999830246,0.447913021,0.445013553,-0.068971843,0.999913752,0.850110233,0.471068352,-0.282013386,0.99956876,0.289640844,0.493929595,-0.048837475,0.999571383,0.895727277,0.25666824,-0.653712213,0.99846077,0.119018473,0.50204879,-0.274880886,0.997399569,0.916358292,0.200982198,-0.726644814,0.989874065,0.062247436,0.509446502,-0.306717783,0.987418473,0.904007077,0.193723664,-0.722765505,0.989459932,0.062890999,0.503931701,-0.379614562,0.989939094,0.892877698,0.209775507,-0.670186698,0.991989255,0.07902018,0.505536914,-0.316215575,0.992627323,0.626299739,0.959187269,-0.006248801,0.985929072,0.478034973,0.953591645,0.00796831,0.989337802,0.626474559,1.311609626,0.044219226,0.087507248,0.471592098,1.29374361,0.066228434,0.064359628,0.616441905,1.618724346,0.34640038,0.003176757,0.462661415,1.619491935,0.272862107,0.005692823,0.620702624,1.657362461,0.364112794,0.007378675,0.461604267,1.664141178,0.282606304,0.010801741,0.580319643,1.725946426,0.104353905,0.002113456,0.471812248,1.72314918,-0.016947567,0.003809354
turn_left,0.584968567,0.303803623,-0.48081249,0.999972999,0.593194485,0.26748988,-0.445221245,0.999935925,0.601170242,0.26783213,-0.445305735,0.999934554,0.60753566,0.268313944,-0.445152521,0.999923706,0.56770575,0.266007572,-0.454185247,0.999952018,0.557807088,0.265685201,-0.454211473,0.999950588,0.54775548,0.266513199,-0.454546392,0.999948621,0.610545278,0.284286857,-0.203126833,0.999946058,0.526948035,0.285958797,-0.220015198,0.999982715,0.598291755,0.341853231,-0.388062626,0.999965429,0.565731943,0.341555476,-0.3981767,0.99997896,0.682376862,0.456065863,-0.070522785,0.999838173,0.447397649,0.445088357,-0.069312558,0.999912202,0.849277794,0.47064653,-0.23446779,0.999579906,0.289347768,0.493760973,-0.059017081,0.999576271,0.906314492,0.260569125,-0.583781898,0.99855125,0.118370056,0.502048314,-0.288116038,0.997393131,0.929359138,0.208910123,-0.650227904,0.990412593,0.061747454,0.509571254,-0.318115085,0.987404287,0.920170784,0.200702757,-0.650034964,0.990039349,0.062572546,0.504050314,-0.393444479,0.989938736,0.909667134,0.214030027,-0.601492643,0.992442369,0.078708835,0.505574584,-0.330168545,0.992640257,0.626302838,0.959744215,-0.001368318,0.98632133,0.47789377,0.954536378,0.003130127,0.989525497,0.627325535,1.312132716,0.041682221,0.085010044,0.471822888,1.295431852,0.050991021,0.062003978,0.617029727,1.621465325,0.337278813,0.003033319,0.462657213,1.622331142,0.23717995,0.005400854,0.621283412,1.65994823,0.353854537,0.007095762,0.461437464,1.667020082,0.24486208,0.010325653,0.581276536,1.730306745,0.096583702,0.002024252,0.471859366,1.726167679,-0.056755669,0.003639518
turn_left,0.584975958,0.30385983,-0.473457187,0.999973834,0.593170643,0.267505229,-0.436578602,0.999936581,0.601075292,0.267842323,-0.436607897,0.999936223,0.607317209,0.268319726,-0.436407804,0.99992466,0.567719698,0.266023099,-0.449326336,0.999952376,0.557825923,0.265690893,-0.449418396,0.999951839,0.54776752,0.266515464,-0.44965595,0.999948919,0.610118985,0.28424266,-0.194247708,0.999948084,0.526930153,0.28586489,-0.217089742,0.999983311,0.598203599,0.3418639,-0.379744142,0.999965906,0.565744758,0.341561168,-0.394761652,0.999979138,0.682329178,0.456161201,-0.05990652,0.999849498,0.447517306,0.44506225,-0.078459233,0.999915302,0.848680377,0.470436096,-0.22190699,0.999592423,0.288938999,0.493242562,-0.073175788,0.999580801,0.908497632,0.262387872,-0.566347003,0.998663068,0.115251765,0.501521051,-0.293776572,0.997526586,0.931084752,0.211686984,-0.630554318,0.991143942,0.058975805,0.509484529,-0.322328776,0.988104224,0.922202945,0.203251794,-0.629756808,0.990801811,0.060042061,0.503637612,-0.397343516,0.990492821,0.911839306,0.21589306,-0.584171355,0.99303019,0.076280072,0.504868209,-0.336159229,0.993053973,0.626390576,0.960399806,0.007817234,0.986452639,0.477886856,0.955486894,-0.006007838,0.989455819,0.627946973,1.312835932,0.051834397,0.082310341,0.471378267,1.296566725,0.049500518,0.059462432,0.617018521,1.624375105,0.338204354,0.002866233,0.461115301,1.623886824,0.225607127,0.005077102,0.621307731,1.662558198,0.35416007,0.006830366,0.459127843,1.66812861,0.232533813,0.009824883,0.581166625,1.734290719,0.09820281,0.001913287,0.470493793,1.728582621,-0.069242068,0.003448268
turn_left,0.585046709,0.303876549,-0.49661535,0.999971926,0.593157172,0.267544925,-0.460164845,0.999931991,0.601006687,0.267877966,-0.460235208,0.999931693,0.60714525,0.268346667,-0.460079253,0.999918878,0.567725718,0.266086429,-0.468311071,0.99994868,0.557833493,0.265759856,-0.468367964,0.999948084,0.547771573,0.266592592,-0.468694061,0.999944329,0.609626293,0.284245491,-0.210830837,0.999945343,0.526880324,0.285884708,-0.237125307,0.999982119,0.598199725,0.341859639,-0.402253062,0.999962807,0.565854907,0.341562629,-0.412162781,0.999977112,0.682280362,0.456240505,-0.06615226,0.999850154,0.447586954,0.444876939,-0.086178087,0.999907136,0.848685086,0.469587177,-0.239614919,0.999590695,0.2888937,0.492568493,-0.078930035,0.999571145,0.909572482,0.262334108,-0.587410092,0.998712778,0.113282248,0.501495481,-0.310282767,0.997372091,0.931163609,0.211627111,-0.653144956,0.991398573,0.056878187,0.509925604,-0.340191901,0.987394154,0.922064185,0.20331274,-0.652082682,0.991094053,0.058067888,0.504089832,-0.416892052,0.989937961,0.912149906,0.215925887,-0.604766548,0.993250668,0.07437855,0.505005777,-0.353146136,0.992651761,0.626424909,0.960285604,0.006307001,0.986421287,0.477885783,0.955490232,-0.004521378,0.98931396,0.629445434,1.312547684,0.044597261,0.081530921,0.47213769,1.296548009,0.051943265,0.058277961,0.619614899,1.624309182,0.338392556,0.002819775,0.4628838,1.623875856,0.229222968,0.004981738,0.623963237,1.662499189,0.354619861,0.006759398,0.46132198,1.66853559,0.236697435,0.009736436,0.583935499,1.734110713,0.094688185,0.001898579,0.471707344,1.728138447,-0.058906954,0.003416403
turn_left,0.585005403,0.304512709,-0.494806141,0.999970973,0.592990577,0.267819852,-0.459797233,0.999929965,0.600770533,0.268099964,-0.459876716,0.999929845,0.60682416,0.26851812,-0.459736824,0.999916434,0.567657828,0.266433805,-0.465567499,0.999946594,0.557739377,0.266072571,-0.465610206,0.999945939,0.547650695,0.266879767,-0.465939462,0.999941707,0.609121203,0.284266114,-0.213917762,0.999944568,0.526763797,0.285900235,-0.235098392,0.999981642,0.597948134,0.342242986,-0.402281374,0.999961615,0.565843403,0.341957837,-0.409184992,0.999976277,0.68193078,0.456248879,-0.070351705,0.999854505,0.447657049,0.444878131,-0.082076065,0.999904335,0.848008037,0.469661772,-0.249888256,0.99959749,0.288643479,0.492395669,-0.071483046,0.999575853,0.904051185,0.261760294,-0.61400497,0.998769104,0.111484185,0.50106132,-0.301083714,0.997350335,0.924850941,0.210385472,-0.683388591,0.991733313,0.055785723,0.509818971,-0.338136017,0.987260163,0.9141801,0.200860023,-0.679745078,0.991457403,0.056382008,0.503675282,-0.408710539,0.989844143,0.903843999,0.214082733,-0.63064301,0.993523896,0.07252799,0.504312932,-0.342314303,0.992595017,0.625710189,0.960268795,0.005339555,0.98653543,0.477775514,0.955562413,-0.003580996,0.989352167,0.629427314,1.312354326,0.044341844,0.080896594,0.472197533,1.296187997,0.042297531,0.057265401,0.619584799,1.624228954,0.341002315,0.002757177,0.462884277,1.623751283,0.227600187,0.004843534,0.623921096,1.662451625,0.357730091,0.006637653,0.461246163,1.668407679,0.235251635,0.009495146,0.583811641,1.733992457,0.096580416,0.001864571,0.472097576,1.727389932,-0.067959502,0.003351304
turn_left,0.58495599,0.304514378,-0.490968317,0.999971032,0.592865348,0.267824024,-0.456578404,0.999930322,0.600621819,0.268098086,-0.456652075,0.999930501,0.606644392,0.268505514,-0.456510067,0.999917269,0.567619443,0.266446292,-0.46111232,0.999946475,0.5576998,0.266085029,-0.461151779,0.9999457,0.547607183,0.266895473,-0.461481661,0.999941289,0.608842492,0.284173638,-0.213372678,0.999945462,0.526650727,0.285892159,-0.230949089,0.999981642,0.597691178,0.34219566,-0.400140196,0.999961674,0.565781891,0.341926366,-0.405335844,0.999976099,0.681681871,0.456181228,-0.072518349,0.999860048,0.447713554,0.44478941,-0.081467375,0.999903619,0.84782207,0.469956756,-0.267809927,0.999602079,0.288502276,0.491886914,-0.056545693,0.999578059,0.897793591,0.261487544,-0.683264911,0.998812616,0.111023068,0.500415921,-0.276184052,0.997339427,0.920158744,0.209093258,-0.763128161,0.991969943,0.055558495,0.509228528,-0.312429339,0.987156928,0.908988476,0.20003435,-0.753775239,0.991707265,0.055819351,0.50283283,-0.38656944,0.98976171,0.895370781,0.214013726,-0.698526263,0.993715465,0.071650788,0.503579855,-0.31871593,0.992557704,0.625655591,0.960134745,0.004936946,0.986709714,0.477734089,0.955553234,-0.003128416,0.989452481,0.629469156,1.312269926,0.052938022,0.079244345,0.472200722,1.296099544,0.061410628,0.055489138,0.619527936,1.623733878,0.36219573,0.002650969,0.462893009,1.623710513,0.272124141,0.004634651,0.62387085,1.661994457,0.380265146,0.006425172,0.461341679,1.668357491,0.282091856,0.009122403,0.58324635,1.733306885,0.115893304,0.001803018,0.472025782,1.727334142,-0.022910755,0.00322534
turn_left,0.58446151,0.304582208,-0.486407667,0.999971569,0.592481136,0.267876595,-0.453103215,0.999932051,0.600291371,0.268131346,-0.453186214,0.99993223,0.606393695,0.268518537,-0.453057677,0.999919534,0.567125678,0.266512245,-0.455885172,0.999947429,0.557101667,0.266130537,-0.455916971,0.999946475,0.546989679,0.266922861,-0.456263632,0.999942303,0.608642399,0.284136564,-0.211553812,0.999946892,0.526360035,0.285883158,-0.218861312,0.999982059,0.596847892,0.342186302,-0.396392107,0.999962986,0.565162063,0.341923535,-0.398727238,0.999976814,0.681172967,0.455910653,-0.074310228,0.999864936,0.447852463,0.44464609,-0.07030578,0.999906778,0.847606778,0.470081747,-0.348678648,0.999606907,0.28874287,0.491875142,-0.037975781,0.999587715,0.873363376,0.258251518,-0.827883601,0.998819709,0.111171708,0.500082433,-0.253859103,0.997362256,0.892701328,0.204087004,-0.919429183,0.992026389,0.055754226,0.508942008,-0.291460484,0.987208784,0.874962687,0.195014998,-0.904842257,0.991756797,0.056026928,0.502694905,-0.365582556,0.989799023,0.862975478,0.210692614,-0.841866016,0.993761122,0.071813904,0.503422618,-0.29592362,0.992622018,0.625724673,0.960045636,0.004281142,0.986774087,0.477757543,0.955575287,-0.002490212,0.989535689,0.629609942,1.313071847,0.062556908,0.077038258,0.472339809,1.296214461,0.057530217,0.054358818,0.619480193,1.624673486,0.38255468,0.002542749,0.463054657,1.624541759,0.261581987,0.004461109,0.623829544,1.662969232,0.401472002,0.006177399,0.461425215,1.669052601,0.270289272,0.008754551,0.58333528,1.733701587,0.133144692,0.001739747,0.472756565,1.729319334,-0.044837233,0.00312065
turn_left,0.584324598,0.30442223,-0.485636622,0.999972165,0.592360616,0.267809927,-0.452108383,0.999934077,0.600180745,0.268057704,-0.452186197,0.999933958,0.606297731,0.268439025,-0.45205602,0.999922037,0.566996157,0.266449571,-0.454636812,0.99994874,0.556953967,0.266050011,-0.454660714,0.999947548,0.546814561,0.266817242,-0.455002874,0.999943733,0.608543754,0.284085304,-0.21169357,0.999948442,0.526172221,0.285818487,-0.21864906,0.999982536,0.596552074,0.341897756,-0.396328866,0.999964416,0.564913929,0.341633201,-0.398222744,0.999977708,0.680726171,0.455627382,-0.089193307,0.99987036,0.447888792,0.444643706,-0.069827415,0.999910057,0.847602069,0.470090836,-0.372022688,0.999618649,0.28845337,0.491869301,-0.03840179,0.99959904,0.859360993,0.25411275,-0.834376991,0.998825967,0.11033608,0.499990582,-0.255295992,0.997366905,0.876017869,0.199431792,-0.923683465,0.992060602,0.054857273,0.508946538,-0.291834891,0.987186491,0.8571226,0.191098318,-0.906418622,0.99176234,0.055188674,0.502693474,-0.365917444,0.989770472,0.846908391,0.207656085,-0.846725821,0.993789315,0.071058713,0.503401101,-0.297231436,0.99266398,0.625756085,0.960097492,0.004066224,0.986818671,0.477609783,0.955825806,-0.002320201,0.989553511,0.629789233,1.313545585,0.074892625,0.074009024,0.472320497,1.2962327,0.061540674,0.052630421,0.619459271,1.626237273,0.402634531,0.002393971,0.463010311,1.624720335,0.268450886,0.004215889,0.623771548,1.66454649,0.421976864,0.005819073,0.461240292,1.669025183,0.277519941,0.008270008,0.583288074,1.734398246,0.148262963,0.001647127,0.472860038,1.730636597,-0.042880476,0.00296556
turn_left,0.584320664,0.304457843,-0.485679716,0.999972403,0.592357099,0.267816931,-0.451744139,0.999935389,0.600175023,0.26806125,-0.451815546,0.999934971,0.606290638,0.268440843,-0.451686203,0.999923766,0.566892564,0.266473144,-0.453859031,0.999949694,0.556769252,0.266085207,-0.453878313,0.999948204,0.546523571,0.266865462,-0.454222113,0.999944866,0.60866785,0.284051776,-0.21234493,0.999949276,0.525682569,0.285856843,-0.217776611,0.999982834,0.596538007,0.341890424,-0.397232801,0.999965489,0.564846456,0.341736883,-0.398286641,0.999978364,0.680432677,0.455376774,-0.105729304,0.999872684,0.447592199,0.44456017,-0.067169838,0.999912322,0.847592056,0.470770031,-0.408350617,0.99961704,0.287507683,0.491907865,-0.036485501,0.99960351,0.837552726,0.251513392,-0.884414077,0.998789251,0.110408999,0.500016212,-0.255781382,0.997358382,0.844068527,0.195527852,-0.97871238,0.99177146,0.054948103,0.509052932,-0.296354711,0.987047136,0.825527191,0.187579826,-0.956930339,0.991413951,0.055290848,0.502945542,-0.369460285,0.989636958,0.818615735,0.204835936,-0.895009816,0.99355489,0.071119502,0.503646553,-0.297608078,0.992615163,0.626468062,0.960391998,0.000280712,0.986707449,0.477591217,0.956538081,0.001557709,0.989481568,0.631715178,1.315549254,0.079082683,0.069739968,0.472869724,1.2979213,0.062759899,0.04987336,0.621570468,1.628973126,0.420224667,0.002228733,0.463888705,1.627176166,0.270644605,0.003935388,0.625861049,1.668053865,0.440652072,0.005405131,0.461922884,1.671514034,0.27983129,0.007712441,0.585875928,1.737093449,0.164491802,0.001535193,0.47494936,1.735120296,-0.042743199,0.002772608
turn_left,0.58445251,0.304421127,-0.485605001,0.999972641,0.592396617,0.267811507,-0.451251894,0.999936759,0.600180745,0.268053085,-0.451324165,0.999936044,0.60628742,0.268429577,-0.4511953,0.999925554,0.566932082,0.266466916,-0.453443289,0.999950647,0.556795478,0.266078055,-0.453456014,0.999948978,0.54652822,0.266847432,-0.45379433,0.999946058,0.608673513,0.283924252,-0.212263495,0.999950171,0.525506139,0.285856396,-0.217549965,0.999983132,0.596588194,0.341695964,-0.397270858,0.999966741,0.564965785,0.341651171,-0.398740679,0.999979138,0.679735363,0.454845071,-0.108250715,0.999875247,0.447088957,0.444409579,-0.06706173,0.999914169,0.847584128,0.471858531,-0.415492386,0.999622107,0.286364466,0.49199301,-0.036898036,0.999607086,0.813844204,0.25215289,-0.894675851,0.998728871,0.109898865,0.500012696,-0.256339639,0.997299731,0.813186049,0.195716172,-0.990433037,0.991433144,0.054616451,0.509049594,-0.298376739,0.98677057,0.793725073,0.189222515,-0.964475274,0.99102968,0.055018246,0.502943695,-0.3702586,0.989409387,0.787611127,0.206689939,-0.90324384,0.993265152,0.070640743,0.503663421,-0.298308492,0.992497861,0.626440406,0.960433781,0.000161487,0.986484826,0.477186739,0.956649959,0.001672634,0.989247978,0.630310178,1.315725327,0.080874607,0.070246443,0.472059816,1.297982812,0.062600672,0.050203003,0.619917333,1.629110336,0.414894015,0.002199973,0.463674694,1.627159834,0.270007491,0.00387663,0.623757362,1.668227792,0.434630454,0.005281537,0.461715847,1.671451569,0.278843343,0.007538486,0.58549583,1.73693037,0.16078569,0.001511431,0.474928051,1.735321045,-0.045769088,0.002739066
turn_left,0.584486365,0.304393739,-0.487097085,0.999971867,0.592410445,0.2678141,-0.451706827,0.999935389,0.60017693,0.2680673,-0.451775134,0.999934077,0.606280684,0.2684744,-0.451639354,0.999924004,0.566944003,0.266465336,-0.453370869,0.999949574,0.556797624,0.266079724,-0.453384459,0.999947608,0.546507061,0.266848832,-0.453720719,0.999945164,0.608689725,0.283971369,-0.213297516,0.999948621,0.525239289,0.285901278,-0.217117071,0.999982357,0.596600175,0.341630787,-0.399692059,0.999966681,0.564979911,0.341636151,-0.400116444,0.9999789,0.679440618,0.454808861,-0.117998578,0.999872208,0.446899325,0.444397002,-0.062211204,0.999912083,0.847586334,0.472649068,-0.436769158,0.999627769,0.284570366,0.492057651,-0.033546336,0.999595523,0.792880118,0.252889067,-0.890211284,0.998669147,0.10996034,0.500003278,-0.252131373,0.997173786,0.789642632,0.198489994,-0.982885957,0.990897954,0.054682594,0.508802891,-0.295885533,0.986183584,0.768462718,0.19617866,-0.948524654,0.990425408,0.055029999,0.502937853,-0.364973485,0.988924086,0.76305306,0.21264267,-0.894029796,0.992782354,0.070576102,0.503706276,-0.292605817,0.992160201,0.626419723,0.961232126,-0.000867194,0.986320257,0.476945579,0.957628012,0.002639794,0.989072502,0.630310893,1.317821264,0.078450248,0.070000179,0.472659588,1.301828384,0.062198061,0.04979584,0.620519102,1.63054812,0.413171589,0.002170366,0.464415133,1.631305695,0.269168764,0.003834999,0.624293208,1.669889331,0.433463335,0.005130745,0.462591261,1.675879717,0.277987421,0.007375716,0.586637616,1.738915086,0.160788402,0.001484719,0.475617796,1.739625573,-0.045616291,0.002707435
turn_left,0.584151149,0.304007083,-0.489065021,0.99997139,0.592201531,0.267617524,-0.453256309,0.999934733,0.59996295,0.267960072,-0.45331946,0.999932945,0.606123567,0.268435985,-0.453164965,0.999923229,0.566660047,0.266204029,-0.454393297,0.999949157,0.556439102,0.265862733,-0.454408318,0.999946952,0.545993805,0.266667783,-0.454740524,0.999944806,0.608695328,0.283994317,-0.215471789,0.999947488,0.524525046,0.285898864,-0.21698311,0.99998188,0.59646666,0.341428548,-0.402149975,0.9999668,0.564710796,0.341441423,-0.401988029,0.99997884,0.678729832,0.454775393,-0.12320666,0.999867618,0.446764857,0.444368631,-0.0611807,0.999910474,0.847048104,0.473805696,-0.448401153,0.999630392,0.283417046,0.492339581,-0.033815134,0.999588549,0.786002338,0.253288358,-0.903800607,0.998603404,0.1098122,0.499999702,-0.250566363,0.997065365,0.782319188,0.200279802,-0.995844066,0.990413368,0.054711662,0.508781135,-0.293385625,0.985695601,0.762275815,0.200824112,-0.95910728,0.98987639,0.055083174,0.502916455,-0.360903889,0.988519907,0.757323921,0.217839986,-0.906467259,0.992350161,0.070600651,0.503702343,-0.290223777,0.991893411,0.626469254,0.962241828,-0.002081112,0.986150622,0.476939857,0.958741188,0.003807179,0.988926113,0.630598843,1.318817019,0.076989844,0.070773907,0.473910153,1.304745436,0.065194875,0.050201055,0.621765494,1.632074594,0.407262236,0.002187619,0.465610921,1.635318518,0.27070865,0.003883753,0.625738502,1.671646118,0.427026898,0.005082895,0.463935852,1.680015922,0.279419243,0.00737056,0.588118196,1.740649581,0.157080814,0.001490875,0.476249307,1.743584514,-0.041647941,0.002740883
turn_left,0.583146036,0.303742111,-0.50315392,0.999970615,0.591426313,0.26756236,-0.467410624,0.999932766,0.599264562,0.267943978,-0.467455626,0.999930143,0.60565573,0.268437207,-0.467320353,0.999920666,0.565875411,0.266152769,-0.465639681,0.999947906,0.555701375,0.265841305,-0.465657145,0.999945462,0.545212626,0.266665369,-0.465987772,0.999943793,0.608705163,0.284021735,-0.22954829,0.999944985,0.524011254,0.28600046,-0.218622848,0.999980748,0.596021295,0.341329217,-0.416218907,0.999966621,0.564188659,0.341251671,-0.412466437,0.999978602,0.678656638,0.454772651,-0.134253636,0.999858737,0.446799666,0.443698823,-0.060856659,0.999907374,0.846775234,0.474423438,-0.454772562,0.999638259,0.283603698,0.492274374,-0.033422593,0.999566555,0.77682513,0.257580191,-0.885760128,0.998547077,0.110927358,0.49965021,-0.25458774,0.996919215,0.767931104,0.209529907,-0.977577209,0.989787102,0.055737086,0.508503079,-0.303449303,0.985101342,0.747798741,0.212419137,-0.938525975,0.989183486,0.056452584,0.502865076,-0.370700181,0.988029659,0.744466424,0.228988931,-0.88673526,0.991768479,0.071957797,0.503590882,-0.294131756,0.991503596,0.626475692,0.962242424,-0.003470015,0.985961437,0.476937711,0.958816767,0.00512391,0.988699913,0.630021334,1.319468617,0.074392632,0.07205148,0.473826349,1.304694057,0.073312208,0.050535619,0.620849729,1.631583333,0.417984635,0.002266383,0.465256631,1.635101438,0.311301559,0.004047857,0.624419689,1.671177626,0.44061479,0.005168776,0.463834196,1.679678679,0.323558539,0.007505923,0.587150812,1.740570545,0.169740006,0.001543598,0.475335747,1.743087411,0.007700709,0.002845335
turn_left,0.580628932,0.303746045,-0.500097573,0.999970853,0.589993834,0.267654896,-0.466599226,0.999933481,0.598096192,0.268076301,-0.466618538,0.999930441,0.604919374,0.268613666,-0.466509193,0.999921441,0.564253151,0.266335994,-0.461721838,0.99994868,0.554042459,0.266155779,-0.461705357,0.999946117,0.54347533,0.267121464,-0.462008804,0.999944806,0.608767688,0.284145951,-0.228173375,0.999945164,0.523239374,0.28641361,-0.212850288,0.999980748,0.594880283,0.341349721,-0.415496975,0.999967575,0.562782824,0.34124434,-0.408149719,0.999979079,0.678610623,0.45466435,-0.133832365,0.999857247,0.446680486,0.443317145,-0.056634724,0.999908209,0.84617883,0.475234091,-0.448823303,0.999651432,0.282287359,0.492236257,-0.029721398,0.999559164,0.771601558,0.265158743,-0.869784534,0.998522162,0.109853305,0.498526722,-0.25152424,0.996878207,0.76144892,0.219640702,-0.959542871,0.989463627,0.055278659,0.5082587,-0.300245285,0.984939218,0.742779016,0.222230673,-0.923719406,0.988825917,0.056434005,0.502725244,-0.365890533,0.98789537,0.739475846,0.238273278,-0.871267438,0.991467178,0.071958259,0.503202796,-0.290551186,0.991398931,0.626577914,0.962281466,-0.004863797,0.985750914,0.476719856,0.958939016,0.006461105,0.988497794,0.629347861,1.319991827,0.077882841,0.073689625,0.473840624,1.304897785,0.07877975,0.051263127,0.6193887,1.63157618,0.415177047,0.00234326,0.465073436,1.634819865,0.300116509,0.00415016,0.623099685,1.671256661,0.436679035,0.005227605,0.463808537,1.679399014,0.310942829,0.007618222,0.584980309,1.740411758,0.170714587,0.001560716,0.47362867,1.74281764,-0.000920238,0.002876518
turn_left,0.580231905,0.303678006,-0.499983311,0.999971032,0.589574397,0.267640203,-0.466253996,0.999934077,0.597702742,0.268075496,-0.466274321,0.99993062,0.604626417,0.268622428,-0.466164678,0.999922097,0.563948572,0.266313255,-0.461768776,0.999949217,0.553795278,0.266141027,-0.461749375,0.999946594,0.543246388,0.267116934,-0.46205759,0.999945521,0.608830333,0.284189016,-0.231249481,0.999945343,0.522965193,0.286486208,-0.212172672,0.999980628,0.59460324,0.341354907,-0.415239751,0.999968588,0.562583089,0.341214955,-0.408105463,0.999979496,0.678745627,0.454720527,-0.137599528,0.999856353,0.446340024,0.443321168,-0.054363437,0.999908626,0.845904171,0.475338101,-0.455762863,0.999665141,0.281390578,0.49222073,-0.027317235,0.99955374,0.772482216,0.267329812,-0.878200054,0.998514414,0.109813973,0.49641642,-0.252863586,0.996887445,0.762681067,0.222700179,-0.969780326,0.989223242,0.055307478,0.506278634,-0.304202616,0.984973907,0.743970633,0.224780306,-0.928452492,0.98855257,0.056497555,0.501146436,-0.370452046,0.98790884,0.740553558,0.240506575,-0.877460122,0.991245329,0.072018668,0.501246989,-0.291964889,0.991391659,0.626759708,0.962275922,-0.007078935,0.98576057,0.475926787,0.959183991,0.008688306,0.988400578,0.628597021,1.320697069,0.066809788,0.073447958,0.472983837,1.305042028,0.081055291,0.050917022,0.617420673,1.631605148,0.415079266,0.002339465,0.462845862,1.634595275,0.312403917,0.004145854,0.621171951,1.671338797,0.437486112,0.00514801,0.461911023,1.679172993,0.324459374,0.00753504,0.582410693,1.740464568,0.169388264,0.001537206,0.470188797,1.742723227,0.011108983,0.002847649
